ID,Title of Artwork,Year,Street Address,Address Data,Primary Artist,Type,Current Status,Property Ownership,Agency or Insitution,Stewardship Responsibility,Program ,Artist Assistants ,Architect,Creation/Dedication Date,Arts District,City,State,Zipcode,Location Name,Location Description,Related Property,Indoor/Outdoor Accessible,Medium,Description of Artwork,General Images,Subject (Person),Comments and Notes,Dimensions,Primary Artist Gender,Fabricator,Maintenance/Conservation Notes,Save Outdoor Sculpture file on record,Funding Source,Wikipedia URL,Year Accuracy,osm_id,Council District,Neighborhood,Community Statistical Area (CSA),4 digit UID,Survey,Activity,Activity Notes,Ownership Accuracy,Latitude,Longitude,Modified
,Bon Secours Centennial Mural,2018,2000 W. Baltimore Street,,Whitney Frazier,Mural,in place,,,,,,,,,Baltimore,MD,,,,,Outdoor,painted mural,,,,286’ x 10’,,Female,,,,,,,,,,,,,,,,39.2882109838597,-76.64830760004578,11/18/2022 10:36pm
,Cat,2018,301 Wyman Park Drive,,Dominic Terlizzi,Sculpture,in place,Private Property,,,,,,,,Baltimore,MD,,Wyman Park,,,Outdoor,steel,,,,,,Male,,,,,,,node/8949042312,,,,,,,,,39.3256306,-76.6250546,9/22/2022 7:01pm
,Collington Square School,2018,1409 N. Collington Avenue,,Nether,Mural,in place,Private Property,,,,Arts + Parks,,,,Baltimore,MD,,,,,Outdoor,painted mural,,,,,,Male,,,,"""Baltimore Neighborhoods, Inc. (BNI)"",Civic Works",,,,,,,,,,,,39.30736,-76.58643,9/22/2022 9:00pm
,Darley Park Mural,2018, 1617 Normal Avenue,,Whitney Frazier,Mural,in place,,,,,Crystal Micriotti,,,,,,,,,,Outdoor,painted mural,,,,Completed early Nov. 2018 - https://ndc-md.org/journal/photo-story-darley-park-mural-installation,,Female,,,,"Baltimore Mural Program (BOPA),PNC Transformative Art Grant (BOPA)",,,,,,,,,,,,39.31582853200478,-76.59520534257712,9/22/2022 9:12pm
2018.01.PfA.GaMul,DPW Every Day,2018,,,Gary Mullen,Mural,in place,Mayor & City Council,,Baltimore Office of Promotion and the Arts,,"Lashae Church,Katelyn Collier,Kashaun Drumgoogle,Amanda Holland,Samira Jackson,Dominique Jeffers,Morgan Lee,Raquel McCain,Cynthia Pual Abalum,Davual Smith,Sierra Walston,Justin Watford,Katrell Wilkinson,Darien Williams",,,,Baltimore,MD,,,Across the street from DPW Park Terminal,,Outdoor,mural,,"jstin2.jpg (https://v5.airtableusercontent.com/v1/11/11/1669960800000/5rvHqEIJ9FuFSXNBq3Nv6w/raa-m2k-tlP7KB12LyytYatxhUC0vAWFsRJDIr2j-gPONUc3fBQBitj47slXU54axtAGZY05-Zvji2-UA8ebesvjHDLzRPWRF3kNMt2B_Ok/4KZxp5GgoEZyWV6NDzRIfgASiJkivGAVGm-J0IZYDnA),edited.jpg (https://v5.airtableusercontent.com/v1/11/11/1669960800000/xJzSObn5uR3Ti3Z2sChC_w/k7vb5IXGhj_Ldr9bKD9eLuEuZ3-_eVWI6tV9j2niUsj2XAiuzNv6CW_cLSvJjGT8chtL4fh4PzvC_rL_j92BpYj86LXvrwaaVywmnfZi3mo/gDCCnfsGQsONGTECW0dS6AKsZpd3bJg2legJkD2SUSY),hil.jpg (https://v5.airtableusercontent.com/v1/11/11/1669960800000/tmOwqhHa4uyp9BSkrkpjBQ/Ulb4GWAfAi3nZIXWQq9YYKnMZLOZfB215bnAORX6jV04nb7AofJD_QSqK7L36wWVnEpc7Vabi576najlVPUQDw/XzQsk7j_VxUsBtT54435ru7z8jrJQwyZWaYJZ_TxWjc),IMG_20180731_105504405.jpg (https://v5.airtableusercontent.com/v1/11/11/1669960800000/2MPG3WGhGWwGynI_hlBz6g/1gihcCiBXRP5KuBO6ITKdri_amAIH1nqkWh2L0uLU07oa12wia3aJxjnRVv_PANWvLjOhtdYqbPfa_uL11jMV1U9I7ERIaRVf2MBLYUy9MYZxzMFgp_s7niyoOvcahSW/pi6xocLtcj-j9YJ40Va8Rf0yNByJE2wUxiycaDdK2_Q),IMG_20180731_111637873_HDR.jpg (https://v5.airtableusercontent.com/v1/11/11/1669960800000/GLAifzdnMk1mTuu9RqlqDw/NRhLAMykyswXUu4BX9br5Zpfe4-ZPo6GgG5hHqzYWIWi3eNfQtfMEwnpzvf6wISHoV3tC0Zes_RspTge3TgyRQqOs3rZKDAmg4YA-ku64-2N9GRXaxoJNAhnNIucwvu5/9fKelFaCUAhNIxVtHJnZuSXjuJp6NgfWFsXRuF3izxc),IMG_20180731_100559275_HDR.jpg (https://v5.airtableusercontent.com/v1/11/11/1669960800000/QSASJmk3ZrqKmOz0PT3K-w/Nip8CXm_k2c8QurcPuIurJhxyN4wCZ05VgzenixjiRELiuybJulETFsIV-VPazCTMKMB4f7rB7ASXTA5deleIRmvUL3Igi5HUd66C4DwhmAzujz_oYUzEsDIhS0QiEZj/w7UwmYIHlc9uCkYsR9DYIEop6tzx65GiuZIwQERoJxk),IMG_8732.JPG (https://v5.airtableusercontent.com/v1/11/11/1669960800000/ktGF_XnixdKdqMn-CF0Itw/q8AvkLegheSVVJoLJskm95WB1NicMBf7o9K29pfdHxLNpYtKhYBIJ-HdT-fWcprJV1YAdCvnUG84l7F4uoUcFN_hks5htGJhnC3GEGgC9dg/taAct99gfJfGfFANrtsUvRttGNsesXX7SXyCdI1Srs0)",,,,Male,,,,,,,node/7835542035,7,Reservoir Hill,,,,,,,39.315563,-76.643945,8/23/2020 9:58pm
,Eclipse,2018,3021 E. Monument Street,,Nether,Mural,in place,Private Property,,,,Arts + Parks,,,,Baltimore,MD,,,,,Outdoor,painted mural,,,,Completed c. Winter 2017 – Summer 2018,,Male,,,,Coca-Cola Bottling Company Consolidated,,,,,,,,,,,,39.29899,-76.57437,9/22/2022 9:00pm
,Everyone is Welcome!,2018,2830 Oakley Avenue,,Iandry Randriamandroso,Mural,in place,,,,Art@Work,,,,,Baltimore,MD,,Callowhill Aquatic Center,,Callowhill Aquatic Center,Outdoor,mural,,,,,,Male,,,,Art@Work Program (BOPA),,,,,,,,,,,,39.34856584547941,-76.6676414455,9/23/2022 12:26pm
SECDC,Felco Tower Mural,2018,4001 E. Baltimore Street,,Mauricio Ramirez,Mural,in place,Private Property,,,,,,,,Baltimore,MD,,,,,Outdoor,mural,,,,,,,,,,Baltimore Regional Neighborhood Initiative (BRNI),,,,,,,,,,,,39.2924517,-76.5635886,9/22/2022 11:15pm
,Finding Home,2018,745 N. Kenwood Avenue,,Nether,Mural,in place,Private Property,,,,Arts + Parks,,,,Baltimore,MD,,,,,Outdoor,painted mural,,,,Completed c. Winter 2017 – Summer 2018,,Male,,,,Coca-Cola Bottling Company Consolidated,,,,,,,,,,,,39.29997,-76.57787,9/22/2022 9:00pm
,Maxinew Lynch Tribute,2018,2922 E. Monument Street,,Nether,Mural,in place,Private Property,,,,Arts + Parks,,,,Baltimore,MD,,,,,Outdoor,painted mural,,,,Completed c. Winter 2017 – Summer 2018,,Male,,,,Coca-Cola Bottling Company Consolidated,,,,,,,,,,,,39.29925,-76.57586,9/22/2022 9:00pm
,Ode to Park Heights,2018,5322 Cuthbert Avenue,,LaToya D. Peoples,Mural,in place,,,,Art@Work,,,,,Baltimore,MD,,,,,Outdoor,mural,,,,,,Female,,,,,,,,,,,,,,,,39.34799432176242,-76.68295353725593,11/18/2022 9:45pm
,One Way Up,2018,800 N. Linwood Avenue,,Nether,Mural,in place,Private Property,,,,Arts + Parks,,,,Baltimore,MD,,,,,Outdoor,painted mural,,,,Completed c. Winter 2017 – Summer 2018,,Male,,,,Coca-Cola Bottling Company Consolidated,,,,,,,,,,,,39.30022,-76.57695,9/22/2022 9:00pm
,Reaching New Heights,2018,4800 block of Pimlico Road,,S. Rasheem,Mural,in place,,,,Art@Work,,,,,Baltimore,MD,,,,,Outdoor,mural,,,,,,,,,,Art@Work Program (BOPA),,,,,,,,,,,,,,9/23/2022 12:26pm
,Rocky Brown Tribute,2018,2929 E. Madison Street,,Nether,Mural,in place,Private Property,,,,Arts + Parks,,,,Baltimore,MD,,,,,Outdoor,painted mural,,,,Completed c. Winter 2017 – Summer 2018,,Male,,,,Coca-Cola Bottling Company Consolidated,,,,,,,,,,,,39.29999,-76.57572,9/22/2022 9:00pm
,Rose Street Community Garden,2018, 2509 E. Monument Street,,Nether,"Mural,Landscape",in place,Private Property,,,,Arts + Parks,,,,Baltimore,MD,,,,,Outdoor,painted mural,,,,Mural located on side of Save-A-Lot grocety store across Rose St. from the garden,,Male,,,,"Baltimore Office of Promotion and the Arts (BOPA),Parks & People Foundation",,,,,,,,,,,,39.29851410362151,-76.58164774199962,9/22/2022 9:56pm
,Seeds,2018,3000-3100 block of Woodland Avenue,,"""Ernest Shaw, Jr.""",Mural,in place,,,,Art@Work,,,,,Baltimore,MD,,,,,Outdoor,mural,,,,,,Male,,,,Art@Work Program (BOPA),,,,,,,,,,,,,,9/23/2022 12:26pm
,Tulip,2018,2922 E. Monument Street,,Nether,Mural,in place,Private Property,,,,Arts + Parks,,,,Baltimore,MD,,,,,Outdoor,painted mural,,,,Completed c. Winter 2017 – Summer 2018,,Male,,,,Coca-Cola Bottling Company Consolidated,,,,,,,,,,,,39.29925,-76.57586,9/22/2022 9:00pm
,Waverly W,2018,401 Merryman Lane,,Post Typography,Sculpture,in place,,,,,,,,,Baltimore,MD,,Waverly Farmer's Market,,,Outdoor,painted steel,,,,Need to confirm year,,,,,,,,Approximate,node/4791979538,,,,,,,,,39.328042357386906,-76.61090292428685,9/14/2022 10:11am
,[Madonna mural],2018,400 W. 23rd Street,,Gaia,Mural,in place,Private Property,,,PNC Transformative Art Grant (BOPA),,,6/22/2018,,,,,,,,,mural,,,,,,Male,,,,,,,,,,,,,,,,39.31533984307147,-76.62209749941131,9/29/2022 1:32pm
,Stochastic Interactions,2018,670 W. Baltimore Street,,Eric Peltzer,"Sculpture,Kinetic sculpture",in place,State of Maryland,,,,,,10/16/2018,,Baltimore,MD,21201,"University of Maryland Baltimore, Health Sciences Research Facility III",,,Outdoor,stainless steel,,,,,,,,,,Art@Work Program (BOPA),,,node/9234197714,,,,,,,,,39.289239542879635,-76.62656651084137,9/22/2022 10:19pm
,"[""Aaron LaCrate: Just a Kid from Highlandtown"" Exhibition Mural]",2017,3137 Eastern Avenue,,Aaron LaCrate,Mural,demolished,,,,Creative Alliance,,,,,Baltimore,MD,21224,,,,Outdoor,mural,demolished for new building (always intended as temporary work),,,,,Male,,,,,,,node/7835520567,,Canton,,,,,,,39.2862184,-76.5717015,8/22/2022 1:16pm
,[Cloverdale Park Mural],2017,Druid Hill Avenue & Druid Lake Drive,,"""Ernest Shaw, Jr.""",Mural,in place,,,,,Dalvin Wade Byron,,,,Baltimore,MD,,Harrison Sykes Brown Playground,,,Outdoor,mural,,,,"From BOPA's website: For the past 60 years, Cloverdale Recreation Center has served as a staple of support in West Baltimore for ages 7-75. Ernest’s team wishes to create a mural that expresses the joy that the game of basketball can bring to a community.",,Male,,,,Art@Work Program (BOPA),,,,,,,,,,,,39.31497166,-76.6424651,9/23/2022 12:26pm
,[Untitled],2017,3800 Mannasota Avenue,,Paige Orpin,Mural,in place,Mayor & City Council,,,,,,,,Baltimore,MD,21213,Mannasota Bridge (between Shannon Drive and Parkside Drive),,Herring Run Park,Outdoor,mural,,,,"Commissioned by Belair-Edison Neighborhoods, Inc. (BENI)",,Female,,,,NeighborWorks,,,,,,,,,,,,39.324686267543804,-76.56261211084667,12/13/2021 4:58pm
,[Waverly Crab House Mural],2017,3400 Greenmount Ave,,Mike Thomas,Mural,in place,,,,,"Jimmy Li,Najee Haynes-Follins",,,,Baltimore,MD,,Waverly Crab House,,,Outdoor,mural,,,,"From BOPA's website: This mural is designed to support an important and thriving business in Waverly, the mural features colorful, eye-catching images of crabs, fish and shrimp, all sold at the Waverly Crab House.",,Male,,,,Art@Work Program (BOPA),,,,,,,,,,,,39.33001,-76.60972,9/23/2022 12:26pm
,Break Through,2017,2411 Linden Ave,,Julie Horton,Mural,in place,,,,,Jache Haynie,,,,Baltimore,MD,,German Park,,German Park,Outdoor,mural,,,,"From BOPA's website: The Break Through mural is inspired by the sentiments of many Reservoir Hill neighbors. It depicts symbols of youth, potential, inspiration, hope, love, and growth. At certain points of the mural, the design shows a crack and breaks open - only to reveal more beauty beyond the layer. Like a tree that grows from a vacant building, the greenery that surrounds our mural is an ode to the ideas of good, life, and new growth. Nature, like love, always finds a way.",,Female,,,,Art@Work Program (BOPA),,,,,,,,,,,,39.31438,-76.63573,9/23/2022 12:26pm
,Carey Street Pocket Park,2017,N. Carey Street and Riggs Avenue,,Nether,"Mural,Landscape",in place,Private Property,,,,Arts + Parks,,,,Baltimore,MD,,,,,Outdoor,painted mural,,,,,,Male,,,,The Gutierrez Memorial Fund,,,,,,,,,,,,,,9/29/2022 4:21pm
,Dark Matter,2017,2524 Brookfield Ave,,S. Rasheem,Mural,in place,,,,,"Emma Derr,Melku Tafari",,,,Baltimore,MD,,,,,Outdoor,mural,,,,"From BOPA's website: The mural depicts a combination of African American culture, sci-fi, fantasy, and mysticism that reimagines Black artists in the future. It celebrates artists as creators, keepers, and innovators of culture.",,,,,,Art@Work Program (BOPA),,,,,,,,,,,,39.31645,-76.63419,9/23/2022 12:26pm
,"Learn, Grow, Evolve",2017,3198 Old York Road,,Megan Lewis,Mural,in place,,,,,Kenneth Clemons,,,,Baltimore,MD,,,,,Outdoor,mural,,,,"From BOPA's website: While gathering information from the community, residents talked about the past, present, and future of Waverly. Community members commented about witnessing change, but wanted to see more. The artists determined that in order to see change you must evolve. In order to evolve, you must learn and grow. A Black woman is depicted as the narrator that represents the comforter and healer. She is leading the way, as she carries the culture of her community and wears it proudly. Follow her lead and evolve.",,Female,,,,Art@Work Program (BOPA),,,,,,,,,,,,39.32713,-76.60878,9/23/2022 12:26pm
SECDC,Milton Avenue Park,2017, 403 N. Milton Avenue,,Nether,"Mural,Landscape",in place,Private Property,Southeast CDC,,,Arts + Parks,,,,Baltimore,MD,,,,,Outdoor,painted mural,2017 Spruce-Up grant project,,,,,Male,,,,Baltimore Regional Neighborhood Initiative (BRNI),,,,,,,,,,,,39.29577103358003,-76.58188115716858,9/22/2022 9:36pm
SECDC,Patterson Park Public Charter School Gym Murals,2017,,,,Mural,in place (check),,,,,,,,,Baltimore,MD,,Patterson Park Public Charter School,,Patterson Park Public Charter School,Indoor,mural,,,,,,,,,,"Baltimore Regional Neighborhood Initiative (BRNI),Southeast CDC",,,,,,,,,,,,39.2928293,-76.5786542,9/29/2022 4:16pm
,Talking Hands,2017,3001 Vineyard Lane,,Iandry Randriamandroso,Mural,in place,,,,,Giulia Livi,,,,Baltimore,MD,,The Book Thing,,,Outdoor,mural,,,,"From BOPA's website: This mural represents the many sentiments expressed from local residents during community interviews. The artists also wanted to promote The Book Thing of Baltimore, an organization that allows people to receive free books to further their knowledge and education. In the design, they used letters from the American Sign Language alphabet to spell out the words “BOOK THING” and utilized the palms of the hands as a vehicle to share key themes from their community conversations with mural viewers.",,Male,,,,Art@Work Program (BOPA),,,,,,,,,,,,39.32516,-76.61015,9/23/2022 12:26pm
,The Dreamer,2017,601 Homestead Street,,LaToya D. Peoples,Mural,in place,,,,,Jerome Chester,,,,Baltimore,MD,,Waverly ACE Hardware,,,Outdoor,mural,,,,"From BOPA's website: The mural depicts a youth in deep contemplation about the Waverly neighborhood. His thoughts are represented by colorful shapes, where scenes of Waverly through time are superimposed. The mural shows some of the rich history of Old Victorian Waverly on the left, a transition through to the present, and a road leading to a bright future!",,Female,,,,Art@Work Program (BOPA),,,,,,,,,,,,39.32687,-76.60826,9/23/2022 12:26pm
,Whitelock,2017,701 Whitelock Street,,Gary Mullen,Mural,in place,,,,,Liz Angellatta,,,,Baltimore,MD,,Tune Up City,,,Outdoor,mural,,,,"From BOPA's website: The mural depicts the beautiful community of Reservoir Hill in the early days. The artist came up with the design using input from the community and the building owners. History, music, and the image of an old car were used to help communicate the different uses of the Tune Up City building.",,Male,,,,Art@Work Program (BOPA),,,,,,,,,,,,39.31429,-76.63049,9/23/2022 12:26pm
SECDC,Chesapeake Sunset,2017,418 S. Conkling Street,,Adam Stab,Mural,in place,,,,,,,4/1/2017,,Baltimore,MD,,,,,Outdoor,mural,,,,,,Male,,,,,,,,,,,,,,,,39.287007,-76.567397,8/22/2022 9:57pm
,Wisdom Wall,2017,W. North Avenue,,Iandry Randriamandroso,Mural,in place,Private Property,,,,Kenneth C. Clemons,,10/1/2017,,Baltimore,MD,,,,,Outdoor,mural,,"IMG_8235.JPG (https://v5.airtableusercontent.com/v1/11/11/1669960800000/BqAd8TvgcZNSqeHvo9kVxw/wyoQ03NxVQc5MhdfuWNGbUESpafq7f_9zjHTnK3pp6V65BrsghZaw3cyx4gmS5GkXb3mPwqQrQ0J8jgnFphQyZKrV2B5xxlgJnwXBDjJ1Oo/e10JZ28QtwAl6RYfaU5tHpktE4_E6FVOxHQLzjGA72c),IMG_8236.JPG (https://v5.airtableusercontent.com/v1/11/11/1669960800000/kvNsybJNzL6zIRBGgciTGw/VBOo98OKcZWq1-hW19NiRzN7hh1-XjTYvnX0Et7tjmuphKdIrp7K4EP0Lj_ydRP3GZt-XVsz7zaNm9PD5jsSVQKHHsVCycy15F4Nv3b9BoA/WV-2ZFHEMiUsOgHGzeUxHgFJzJydz_TiVXpe8nNczQo),IMG_8238.JPG (https://v5.airtableusercontent.com/v1/11/11/1669960800000/BAZqa34dYpetIMrD7Sj4MA/Ii8mVEAPqF3TjjXAIOT6foI6ZEwjfl82KrOKrQ7_CABkvn17e0YNYvu-L8yL7iUT_523vtobOZZaLF3owZ4MPe7oRIuV8iCCA1nLgP_cHFE/3uHDmO3DFQx3GoT31fg70UDrsz1MZqzpoJ8N1wAodik),IMG_8255.JPG (https://v5.airtableusercontent.com/v1/11/11/1669960800000/rdU_2dtSR9rCme8iPD9rig/MfEEAQuEHXSg5CxyQG-7gA7_pmwJL4vTkVzmFk55ptBbdtk3Zi6tAQni7jebYHHX8tNMyo23AJ14KAFmZwMw0E5bkCnK5CPlEnCjY7lEv00/usCekGf7eF55WjNALIILuuAOyrf0qGcVQb1Mi6ztqTk),IMG_8263.JPG (https://v5.airtableusercontent.com/v1/11/11/1669960800000/sk3ZRyLtxwLX5sR55ZAFuw/GnAVe9ArEFnrWB1896QvygP1dH3mE1eYhMDYgH53NIvl9-FGiZhv8fawQtLLgWyvbytwtPx8b1Lh1jczxdgChVPvbd9ObnVsrSt4oMrUguM/fVky0J5Q2Uo5pxbIxQF_E_LxdiAisutppQS5iXHsNkk),IMG_8267.JPG (https://v5.airtableusercontent.com/v1/11/11/1669960800000/NF6CAh42bYFG8arv4jwDTQ/gI-G1Gga7neY1GwB5OfB056DoqrifVS9qL_ZLCt6MV8CVs7rSh4NQbQjJx_vuphOfNT3syp0n6wTLuHzgc-DTikQWnni-rwhVhfY1cf8N0k/gcuw0PecJuMClHpReOno94TywRfq93bzn_jQf3pNJto),IMG_8273.JPG (https://v5.airtableusercontent.com/v1/11/11/1669960800000/-64QdFdTRdfzOg3143C1Sw/APIaGY1np6n2np8Kgbd_4LHUic9_81CL3apANNb7iwroXYAPBmGG_6Lp73YQ7scrwyh7KH_tqjOwzeYoG0f21hp2w94rdMiLCIafo98beJk/f-eGaSop20-0FHVHywNTkY_ofBDWvIn3lY4mDuMLk4E),IMG_8276.JPG (https://v5.airtableusercontent.com/v1/11/11/1669960800000/hiqv_0MurGeJJE2Fpd5pwQ/Ozsbw3Oomjupwm04LlZ2pLifYIoJvkPq2e4cUOVV-EYQ5Acdn50PpkueByDHiFKJgUePa60HO4QqOXiKjt0YjNNKMi7UBsimAe3CusG1xvs/Be-0ILYHt1qWeRmyykSp9WK9OWFx-2HHFJKZH1jX8wU)","Elizabeth Ann Seton,Matthew A. Henson,William S. Baer,Robert W. Coleman,Fannie Jackson Coppin,Frederick Douglass",,,Male,,,,,,,way/546472768,,,,1004,,,,,39.30963,-76.65640,12/22/2021 9:32am
,"""Bold Baltimore""",2016,S. Hanover Street near W. Cromwell Street,,Section 1,Mural,in place,,,,,,,,,Baltimore,MD,,,West side of embankment alongside S. Hanover Street facing City Garage ,,Outdoor,mural,,,,,,,,,,,,,,,,,,,,,,39.263424919475526,-76.61479725518802,12/1/2022 9:21pm
,"""Weather the Storm""",2016, 428 E. 25th Street,,Nether,"Mural,Landscape",in place,Private Property,,,,Arts + Parks,,,,Baltimore,MD,,,,,Outdoor,painted mural,,,,,,Male,,,,Concerted Care Foundation,,,,,,,,,,,,39.318394436778334,-76.6101094156574,9/22/2022 9:01pm
SECDC,[Horses],2016,3817 Eastern Avenue,,Pablo Machioli,Mural,in place,Private Property,,,Southeast CDC,,,,,Baltimore,MD,,,,,Outdoor,mural,Created since 2014,,,,,Male,,,,DHCD Community Legacy,,Missing,,,,,,,,,,39.286016,-76.564534,12/1/2022 10:10pm
,[Robert W. Coleman Society/The Quiet Place Garden Mural],2016,2000 N. Smallwood Street,,Bridget Cimino,Mural,in place,,,,,,,,,Baltimore,MD,,,,,Outdoor,mural,,,,,,Female,,,,,,,,,,,,,,,,39.31120536994752,-76.65349888782072,12/1/2022 9:21pm
SECDC,[SECDC Transit Placemaking Mural],2016,3401 E. Lombard Street,,Pablo Machioli,Mural,in place,Private Property,Southeast CDC,,,,,,,Baltimore,MD,21224,,,,Outdoor,mural,,,,,,Male,,,,Baltimore Regional Neighborhood Initiative (BRNI),,,,,,,,,,,,39.2912366,-76.5691736,9/22/2022 9:40pm
SECDC,[SECDC Transit Placemaking Mural],2016, 2053 E. Monument Street,,,Mural,in place,,,,,,,,,Baltimore,MD,,,,,Outdoor,mural,,,,,,,,,,Baltimore Regional Neighborhood Initiative (BRNI),,,,,,,,,,,,39.2985162,-76.587996,9/22/2022 9:42pm
SECDC,[Tench Tilghman E/MS Mural],2016,,,Iandry Randriamandroso,Mural,in place (check),Mayor & City Council,Baltimore City Public Schools,,,,,,,Baltimore,MD,,Tench Tilghman E/MS,,,Outdoor,mural,,,,,,Male,,,,Baltimore Regional Neighborhood Initiative (BRNI),,,,,,,,,,,,39.2980741,-76.5853071,8/22/2022 9:35pm
SECDC,Alfie la Quinta Estrella,2016,3325 E. Baltimore Street,,Pablo Machioli,Mural,in place,,,,,,,,,Baltimore,MD,,,,,Outdoor,mural,,,,,,Male,,,,Baltimore Regional Neighborhood Initiative (BRNI),,,,,,,,,,,,39.2923855,-76.5695974,9/22/2022 10:31pm
SECDC,Becoming: Harriet Tubman & Terri-Michele,2016,,,Kristen Brown,Mural,in place (check),,,,,,,,,Baltimore,MD,,,,,Outdoor,mural,,,,,,,,,,Baltimore Regional Neighborhood Initiative (BRNI),,,,,,,,,,,,39.29704,-76.58193,4/24/2021 12:47am
SECDC,Becoming: Jackie Robinson & Messiah,2016,,,Kristen Brown,Mural,in place (check),,,,,,,,,Baltimore,MD,,Center for Grace-Full Living,,,Outdoor,mural,,,,,,,,,,Baltimore Regional Neighborhood Initiative (BRNI),,,,,,,,,,,,39.297869,-76.582662,4/24/2021 12:47am
SECDC,Becoming: Malcolm X & Sadeeq,2016,,,Kristen Brown,Mural,in place (check),,,,,,,,,Baltimore,MD,,M&M Coin Laundromat,,,Outdoor,mural,,,,,,,,,,Baltimore Regional Neighborhood Initiative (BRNI),,,,,,,,,,,,39.298365,-76.582078,4/24/2021 12:47am
SECDC,Becoming: Martin Luther King Jr. & Davon,2016,,,Kristen Brown,Mural,in place (check),,,,,,,,,Baltimore,MD,,,,,Outdoor,mural,,,,,,,,,,Baltimore Regional Neighborhood Initiative (BRNI),,,,,,,,,,,,39.297535,-76.582668,4/24/2021 12:47am
SECDC,Becoming: Rosa Parks & Gift,2016,,,Kristen Brown,Mural,in place (check),,,,,,,,,Baltimore,MD,,,,,Outdoor,mural,,,,,,,,,,Baltimore Regional Neighborhood Initiative (BRNI),,,,,,,,,,,,39.294307,-76.581749,4/24/2021 12:47am
SECDC,Becoming: Sojourner Truth + Abria,2016,,,Kristen Brown,Mural,in place (check),,,,,,,,,Baltimore,MD,,MICA PLACE,,,Outdoor,mural,,,,,,,,,,Baltimore Regional Neighborhood Initiative (BRNI),,,,,,,,,,,,39.30012,-76.587057,4/24/2021 12:47am
,Darley Park Gateway Park Mural,2016, 1608 Normal Avenue,,Whitney Frazier,Mural,in place,,,,,,,,,,,,,,,Outdoor,painted mural,,,,,,Female,,,,"BUILD,Neighborhood Design Center",,,,,,,,,,,,39.316088666365296,-76.59509814529697,9/22/2022 9:12pm
